n 25625, BTC size 25625
0.25278, 0
0.25417, 0
0.25556, 0
0.25694, 0
0.25833, 0
0.25972, 0
0.26111, 0
0.2625, 0
0.26389, 0
0.26528, 0
0.26667, 0
0.26806, 0
0.26944, 0
0.27083, 0
0.27222, 0
0.27361, 0
0.275, 0
0.27639, 0
0.27778, 0
0.27917, 0
0.28056, 0
0.28194, 0
0.28333, 0
0.28472, 0
0.28611, 0
0.2875, 0
0.28889, 0
0.29028, 0
0.29167, 0
0.29306, 0
0.29444, 0
0.29583, 0
0.29722, 0
0.29861, 0
0.3, 0
0.30139, 0
0.30278, 0
0.30417, 0
0.30556, 0
0.30694, 0
0.30833, 0
0.30972, 0
0.31111, 0
0.3125, 0
0.31389, 0
0.31528, 0
0.31667, 0
0.31806, 0
0.31944, 0
0.32083, 0
0.32222, 0
0.32361, 0
0.325, 0
0.32639, 0
0.32778, 0
0.32917, 0
0.33056, 0
0.33194, 0
0.33333, 0
0.33472, 0
0.33611, 0
0.3375, 0
0.33889, 0
0.34028, 0
0.34167, 0
0.34306, 0
0.34444, 0
0.34583, 0
0.34722, 0
0.34861, 0
0.35, 0
0.35139, 0
0.35278, 0
0.35417, 0
0.35556, 0
0.35694, 0
0.35833, 0
0.35972, 0
0.36111, 0
0.3625, 0
0.36389, 0
0.36528, 0
0.36667, 0
0.36806, 0
0.36944, 0
0.37083, 0
0.37222, 0
0.37361, 0
0.375, 0
0.37639, 0
0.37778, 0
0.37917, 0
0.38056, 0
0.38194, 0
0.38333, 0
0.38472, 0
0.38611, 0
0.3875, 0
0.38889, 0
0.39028, 0
0.39167, 0
0.39306, 0
0.39444, 0
0.39583, 0
0.39722, 0
0.39861, 0
0.4, 0
0.40139, 0
0.40278, 0
0.40417, 0
0.40556, 0
0.40694, 0
0.40833, 0
0.40972, 0
0.41111, 0
0.4125, 0
0.41389, 0
0.41528, 0
0.41667, 0
0.41806, 0
0.41944, 0
0.42083, 0
0.42222, 0
0.42361, 0
0.425, 0
0.42639, 0
0.42778, 0
0.42917, 0
0.43056, 0
0.43194, 0
0.43333, 0
0.43472, 0
0.43611, 659.246
0.4375, 1610.04
0.43889, 1949.17
0.44028, 2005.83
0.44167, 2056.32
0.44306, 2005.83
0.44444, 2056.32
0.44583, 2005.83
0.44722, 2005.83
0.44861, 2005.83
0.45, 2161.89
0.45139, 2005.83
0.45278, 2056.32
0.45417, 2005.83
0.45556, 1904.85
0.45694, 1904.85
0.45833, 2005.83
0.45972, 1955.34
0.46111, 2005.83
0.4625, 2005.83
0.46389, 1854.36
0.46528, 1712.07
0.46667, 1712.07
0.46806, 1712.07
0.46944, 1620.27
0.47083, 1808.46
0.47222, 1712.07
0.47361, 1620.27
0.475, 1578.96
0.47639, 1578.96
0.47778, 1533.06
0.47917, 1445.85
0.48056, 1491.75
0.48194, 1404.54
0.48333, 1404.54
0.48472, 1404.54
0.48611, 1404.54
0.4875, 1363.23
0.48889, 1326.51
0.49028, 1326.51
0.49167, 1285.2
0.49306, 1285.2
0.49444, 1248.48
0.49583, 1207.17
0.49722, 1170.45
0.49861, 1170.45
0.5, 1170.45
0.50139, 1170.45
0.50278, 1170.45
0.50417, 1170.45
0.50556, 1170.45
0.50694, 1170.45
0.50833, 1170.45
0.50972, 1170.45
0.51111, 1097.01
0.5125, 1170.45
0.51389, 1170.45
0.51528, 1097.01
0.51667, 1028.16
0.51806, 1097.01
0.51944, 1028.16
0.52083, 1028.16
0.52222, 1028.16
0.52361, 1028.16
0.525, 1028.16
0.52639, 1028.16
0.52778, 1028.16
0.52917, 996.03
0.53056, 1028.16
0.53194, 1028.16
0.53333, 996.03
0.53472, 959.31
0.53611, 927.18
0.5375, 959.31
0.53889, 895.05
0.54028, 927.18
0.54167, 927.18
0.54306, 927.18
0.54444, 927.18
0.54583, 927.18
0.54722, 927.18
0.54861, 927.18
0.55, 927.18
0.55139, 927.18
0.55278, 959.31
0.55417, 1028.16
0.55556, 996.03
0.55694, 996.03
0.55833, 959.31
0.55972, 996.03
0.56111, 959.31
0.5625, 959.31
0.56389, 996.03
0.56528, 1028.16
0.56667, 1028.16
0.56806, 959.31
0.56944, 927.18
0.57083, 959.31
0.57222, 959.31
0.57361, 996.03
0.575, 1028.16
0.57639, 959.31
0.57778, 1028.16
0.57917, 996.03
0.58056, 959.31
0.58194, 927.18
0.58333, 959.31
0.58472, 1028.16
0.58611, 1064.88
0.5875, 1028.16
0.58889, 996.03
0.59028, 1028.16
0.59167, 996.03
0.59306, 1028.16
0.59444, 927.18
0.59583, 1028.16
0.59722, 1028.16
0.59861, 996.03
0.6, 1028.16
0.60139, 996.03
0.60278, 996.03
0.60417, 1028.16
0.60556, 996.03
0.60694, 996.03
0.60833, 996.03
0.60972, 996.03
0.61111, 959.31
0.6125, 1028.16
0.61389, 959.31
0.61528, 959.31
0.61667, 1028.16
0.61806, 1028.16
0.61944, 959.31
0.62083, 959.31
0.62222, 895.05
0.62361, 867.51
0.625, 927.18
0.62639, 996.03
0.62778, 1028.16
0.62917, 1028.16
0.63056, 927.18
0.63194, 959.31
0.63333, 959.31
0.63472, 959.31
0.63611, 996.03
0.6375, 1064.88
0.63889, 1133.73
0.64028, 1097.01
0.64167, 1028.16
0.64306, 1133.73
0.64444, 1170.45
0.64583, 1170.45
0.64722, 1285.2
0.64861, 1491.75
0.65, 1762.56
0.65139, 2111.4
0.65278, 2501.55
0.65417, 2799.9
0.65556, 2992.68
0.65694, 3190.05
0.65833, 3401.19
0.65972, 3401.19
0.66111, 3612.33
0.6625, 3685.77
0.66389, 3685.77
0.66528, 3685.77
0.66667, 3837.24
0.66806, 3837.24
0.66944, 3910.68
0.67083, 3910.68
0.67222, 3837.24
0.67361, 3910.68
0.675, 3910.68
0.67639, 3759.21
0.67778, 3685.77
0.67917, 3910.68
0.68056, 3685.77
0.68194, 3538.89
0.68333, 3401.19
0.68472, 3401.19
0.68611, 3190.05
0.6875, 3190.05
0.68889, 3327.75
0.69028, 3401.19
0.69167, 3470.04
0.69306, 3759.21
0.69444, 3910.68
0.69583, 4222.8
0.69722, 4144.77
0.69861, 4305.42
0.7, 4470.66
0.70139, 4470.66
0.70278, 4470.66
0.70417, 4470.66
0.70556, 4470.66
0.70694, 4723.11
0.70833, 4723.11
0.70972, 4723.11
0.71111, 4723.11
0.7125, 4553.28
0.71389, 4470.66
0.71528, 4470.66
0.71667, 4305.42
0.71806, 4222.8
0.71944, 3988.71
0.72083, 4305.42
0.72222, 5159.16
0.72361, 6109.29
0.725, 6416.82
0.72639, 6940.08
0.72778, 6940.08
0.72917, 6940.08
0.73056, 7160.4
0.73194, 7270.56
0.73333, 7490.88
0.73472, 7490.88
0.73611, 7605.63
0.7375, 7380.72
0.73889, 7605.63
0.74028, 7605.63
0.74167, 7490.88
0.74306, 7490.88
0.74444, 7490.88
0.74583, 7270.56
0.74722, 7270.56
0.74861, 7160.4
0.75, 7270.56
0.75139, 7050.24
0.75278, 7050.24
0.75417, 6940.08
0.75556, 6940.08
0.75694, 6940.08
0.75833, 6940.08
0.75972, 6940.08
0.76111, 6517.8
0.7625, 6623.37
0.76389, 6517.8
0.76528, 6311.25
0.76667, 6210.27
0.76806, 6210.27
0.76944, 6210.27
0.77083, 6210.27
0.77222, 6109.29
0.77361, 5911.92
0.775, 5911.92
0.77639, 5815.53
0.77778, 5622.75
0.77917, 5622.75
0.78056, 5622.75
0.78194, 5622.75
0.78333, 5434.56
0.78472, 5342.76
0.78611, 5159.16
0.7875, 4980.15
0.78889, 4980.15
0.79028, 4980.15
0.79167, 4980.15
0.79306, 4723.11
0.79444, 4805.73
0.79583, 4635.9
0.79722, 4635.9
0.79861, 4470.66
0.8, 4470.66
0.80139, 4470.66
0.80278, 4470.66
0.80417, 4470.66
0.80556, 4470.66
0.80694, 4470.66
0.80833, 4305.42
0.80972, 4144.77
0.81111, 4066.74
0.8125, 4066.74
0.81389, 4066.74
0.81528, 4388.04
0.81667, 4388.04
0.81806, 4066.74
0.81944, 4144.77
0.82083, 3988.71
0.82222, 3988.71
0.82361, 3988.71
0.825, 3988.71
0.82639, 3910.68
0.82778, 3910.68
0.82917, 3759.21
0.83056, 3759.21
0.83194, 3685.77
0.83333, 3538.89
0.83472, 3685.77
0.83611, 3685.77
0.8375, 3685.77
0.83889, 3401.19
0.84028, 3401.19
0.84167, 3327.75
0.84306, 3190.05
0.84444, 3190.05
0.84583, 3190.05
0.84722, 3190.05
0.84861, 2992.68
0.85, 2992.68
0.85139, 2928.42
0.85278, 2928.42
0.85417, 3125.79
0.85556, 3056.94
0.85694, 2992.68
0.85833, 2992.68
0.85972, 2928.42
0.86111, 2799.9
0.8625, 2680.56
0.86389, 2680.56
0.86528, 2740.23
0.86667, 2740.23
0.86806, 2556.63
0.86944, 2556.63
0.87083, 2556.63
0.87222, 2474.63
0.87361, 2501.61
0.875, 2474.09
0.87639, 2565.18
0.87778, 2649.25
0.87917, 2619.12
0.88056, 2364.05
0.88194, 2286.39
0.88333, 2309.22
0.88472, 2281.71
0.88611, 2416.08
0.8875, 2438.56
0.88889, 2408.43
0.89028, 2378.3
0.89167, 2348.17
0.89306, 2318.04
0.89444, 2288.13
0.89583, 2309.82
0.89722, 2279
0.89861, 2197.74
0.9, 2167.61
0.90139, 2186.54
0.90278, 2107.35
0.90417, 2077.22
0.90556, 2094.07
0.90694, 2017.18
0.90833, 2032.65
0.90972, 1956.92
0.91111, 1971.01
0.9125, 1896.66
0.91389, 1866.53
0.91528, 1797.26
0.91667, 1767.77
0.91806, 1659.67
0.91944, 1594.5
0.92083, 1533.23
0.92222, 1470.38
0.92361, 1444.11
0.925, 1383.18
0.92639, 1357.55
0.92778, 1331.91
0.92917, 1306.28
0.93056, 1280.64
0.93194, 1226.17
0.93333, 1172.7
0.93472, 1120.41
0.93611, 1096.56
0.9375, 1072.7
0.93889, 998.898
0.94028, 927.368
0.94167, 905.784
0.94306, 884.199
0.94444, 862.769
0.94583, 841.185
0.94722, 798.969
0.94861, 798.015
0.95, 737.342
0.95139, 735.845
0.95278, 677.889
0.95417, 657.934
0.95556, 622.188
0.95694, 618.168
0.95833, 568.599
0.95972, 578.258
0.96111, 558.303
0.9625, 538.349
0.96389, 478.616
0.96528, 460.193
0.96667, 441.769
0.96806, 423.345
0.96944, 405.054
0.97083, 418.763
0.97222, 398.809
0.97361, 378.854
0.975, 358.899
0.97639, 338.944
0.97778, 318.99
0.97917, 299.035
0.98056, 272.172
0.98194, 239.374
0.98333, 220.951
0.98472, 191.668
0.98611, 169.79
0.9875, 156.796
0.98889, 135.807
0.99028, 118.816
0.99167, 101.825
0.99306, 84.8338
0.99444, 67.9648
0.99583, 50.9736
0.99722, 32.9946
0.99861, 16.9912
1, 0
1.00139, 0
1.00278, 0
1.00417, 0
1.00556, 0
1.00694, 0
1.00833, 0
1.00972, 0
1.01111, 0
1.0125, 0
1.01389, 0
1.01528, 0
1.01667, 0
1.01806, 0
1.01944, 0
1.02083, 0
1.02222, 0
1.02361, 0
1.025, 0
1.02639, 0
1.02778, 0
1.02917, 0
1.03056, 0
1.03194, 0
1.03333, 0
1.03472, 0
1.03611, 0
1.0375, 0
1.03889, 0
1.04028, 0
1.04167, 0
1.04306, 0
1.04444, 0
1.04583, 0
1.04722, 0
1.04861, 0
1.05, 0
1.05139, 0
1.05278, 0
1.05417, 0
1.05556, 0
1.05694, 0
1.05833, 0
1.05972, 0
1.06111, 0
1.0625, 0
1.06389, 0
1.06528, 0
1.06667, 0
1.06806, 0
1.06944, 0
1.07083, 0
1.07222, 0
1.07361, 0
1.075, 0
1.07639, 0
1.07778, 0
1.07917, 0
1.08056, 0
1.08194, 0
1.08333, 0
1.08472, 0
1.08611, 0
1.0875, 0
1.08889, 0
1.09028, 0
1.09167, 0
1.09306, 0
1.09444, 0
1.09583, 0
1.09722, 0
1.09861, 0
1.1, 0
1.10139, 0
1.10278, 0
1.10417, 0
1.10556, 0
1.10694, 0
1.10833, 0
1.10972, 0
1.11111, 0
1.1125, 0
1.11389, 0
1.11528, 0
1.11667, 0
1.11806, 0
1.11944, 0
1.12083, 0
1.12222, 0
1.12361, 0
1.125, 0
1.12639, 0
1.12778, 0
1.12917, 0
1.13056, 0
1.13194, 0
1.13333, 0
1.13472, 0
1.13611, 0
1.1375, 0
1.13889, 0
1.14028, 0
1.14167, 0
1.14306, 0
1.14444, 0
1.14583, 0
1.14722, 0
1.14861, 0
1.15, 0
1.15139, 0
1.15278, 0
1.15417, 0
1.15556, 0
1.15694, 0
1.15833, 0
1.15972, 0
1.16111, 0
1.1625, 0
1.16389, 0
1.16528, 0
1.16667, 0
1.16806, 0
1.16944, 0
1.17083, 0
1.17222, 0
1.17361, 0
1.175, 0
1.17639, 0
1.17778, 0
1.17917, 0
1.18056, 0
1.18194, 0
1.18333, 0
1.18472, 0
1.18611, 0
1.1875, 0
1.18889, 0
1.19028, 0
1.19167, 0
1.19306, 0
1.19444, 0
1.19583, 0
1.19722, 0
1.19861, 0
1.2, 0
1.20139, 0
1.20278, 0
1.20417, 0
1.20556, 0
1.20694, 0
1.20833, 0
1.20972, 0
1.21111, 0
1.2125, 0
1.21389, 0
1.21528, 0
1.21667, 0
1.21806, 0
1.21944, 0
1.22083, 0
1.22222, 0
1.22361, 0
1.225, 0
1.22639, 0
1.22778, 0
1.22917, 0
1.23056, 0
1.23194, 0
1.23333, 0
1.23472, 0
1.23611, 0
1.2375, 0
1.23889, 0
1.24028, 0
1.24167, 0
1.24306, 0
1.24444, 0
1.24583, 0
1.24722, 0
1.24861, 0
1.25, 0
1.25139, 0
1.25278, 0
1.25417, 0
1.25556, 0
1.25694, 0
1.25833, 0
1.25972, 0
1.26111, 0
1.2625, 0
1.26389, 0
1.26528, 0
1.26667, 0
1.26806, 0
1.26944, 0
1.27083, 0
1.27222, 0
1.27361, 0
1.275, 0
1.27639, 0
1.27778, 0
1.27917, 0
1.28056, 0
1.28194, 0
1.28333, 0
1.28472, 0
1.28611, 0
1.2875, 0
1.28889, 0
1.29028, 0
1.29167, 0
1.29306, 0
1.29444, 0
1.29583, 0
1.29722, 0
1.29861, 0
1.3, 0
1.30139, 0
1.30278, 0
1.30417, 0
1.30556, 0
1.30694, 0
1.30833, 0
1.30972, 0
1.31111, 0
1.3125, 0
1.31389, 0
1.31528, 0
1.31667, 0
1.31806, 0
1.31944, 0
1.32083, 0
1.32222, 0
1.32361, 0
1.325, 0
1.32639, 0
1.32778, 0
1.32917, 0
1.33056, 0
1.33194, 0
1.33333, 0
1.33472, 0
1.33611, 0
1.3375, 0
1.33889, 0
1.34028, 0
1.34167, 0
1.34306, 0
1.34444, 0
1.34583, 0
1.34722, 0
1.34861, 0
1.35, 0
1.35139, 0
1.35278, 0
1.35417, 0
1.35556, 0
1.35694, 0
1.35833, 0
1.35972, 0
1.36111, 0
1.3625, 0
1.36389, 0
1.36528, 0
1.36667, 0
1.36806, 0
1.36944, 0
1.37083, 0
1.37222, 0
1.37361, 0
1.375, 0
1.37639, 0
1.37778, 0
1.37917, 0
1.38056, 0
1.38194, 0
1.38333, 0
1.38472, 0
1.38611, 0
1.3875, 0
1.38889, 0
1.39028, 0
1.39167, 0
1.39306, 0
1.39444, 0
1.39583, 0
1.39722, 0
1.39861, 0
1.4, 0
1.40139, 0
1.40278, 0
1.40417, 0
1.40556, 0
1.40694, 0
1.40833, 0
1.40972, 0
1.41111, 0
1.4125, 0
1.41389, 0
1.41528, 0
1.41667, 0
1.41806, 0
1.41944, 0
1.42083, 0
1.42222, 0
1.42361, 0
1.425, 0
1.42639, 0
1.42778, 0
1.42917, 0
1.43056, 0
1.43194, 0
1.43333, 0
1.43472, 0
1.43611, 0
1.4375, 0
1.43889, 0
1.44028, 0
1.44167, 0
1.44306, 0
1.44444, 0
1.44583, 0
1.44722, 0
1.44861, 0
1.45, 0
1.45139, 0
1.45278, 0
1.45417, 0
1.45556, 0
1.45694, 0
1.45833, 0
1.45972, 0
1.46111, 0
1.4625, 0
1.46389, 0
1.46528, 0
1.46667, 0
1.46806, 0
1.46944, 0
1.47083, 0
1.47222, 0
1.47361, 0
1.475, 0
1.47639, 0
1.47778, 0
1.47917, 0
1.48056, 0
1.48194, 0
1.48333, 0
1.48472, 0
1.48611, 0
1.4875, 0
1.48889, 0
1.49028, 0
1.49167, 0
1.49306, 0
1.49444, 0
1.49583, 0
1.49722, 0
1.49861, 0
1.5, 0
1.50139, 0
1.50278, 0
1.50417, 0
1.50556, 0
1.50694, 0
1.50833, 0
1.50972, 0
1.51111, 0
1.5125, 0
1.51389, 0
1.51528, 0
1.51667, 0
1.51806, 0
1.51944, 0
1.52083, 0
1.52222, 0
1.52361, 0
1.525, 0
1.52639, 0
1.52778, 0
1.52917, 0
1.53056, 0
1.53194, 0
1.53333, 0
1.53472, 0
1.53611, 0
1.5375, 0
1.53889, 0
1.54028, 0
1.54167, 0
1.54306, 0
1.54444, 0
1.54583, 0
1.54722, 0
1.54861, 0
1.55, 0
1.55139, 0
1.55278, 0
1.55417, 0
1.55556, 0
1.55694, 0
1.55833, 0
1.55972, 0
1.56111, 0
1.5625, 0
1.56389, 0
1.56528, 0
1.56667, 0
1.56806, 0
1.56944, 0
1.57083, 0
1.57222, 0
1.57361, 0
1.575, 0
1.57639, 0
1.57778, 0
1.57917, 0
1.58056, 0
1.58194, 0
1.58333, 0
1.58472, 0
1.58611, 0
1.5875, 0
1.58889, 0
1.59028, 0
1.59167, 0
1.59306, 0
1.59444, 0
1.59583, 0
1.59722, 0
1.59861, 0
1.6, 0
1.60139, 0
1.60278, 0
1.60417, 0
1.60556, 0
1.60694, 0
1.60833, 0
1.60972, 0
1.61111, 0
1.6125, 0
1.61389, 0
1.61528, 0
1.61667, 0
1.61806, 0
1.61944, 0
1.62083, 0
1.62222, 0
1.62361, 0
1.625, 0
1.62639, 0
1.62778, 0
1.62917, 0
1.63056, 0
1.63194, 0
1.63333, 0
1.63472, 0
1.63611, 0
1.6375, 0
1.63889, 0
1.64028, 0
1.64167, 0
1.64306, 0
1.64444, 0
1.64583, 0
1.64722, 0
1.64861, 0
1.65, 0
1.65139, 0
1.65278, 0
1.65417, 0
1.65556, 0
1.65694, 0
1.65833, 0
1.65972, 0
1.66111, 0
1.6625, 0
1.66389, 0
1.66528, 0
1.66667, 0
1.66806, 0
1.66944, 0
1.67083, 0
1.67222, 0
1.67361, 0
1.675, 0
1.67639, 0
1.67778, 0
1.67917, 0
1.68056, 0
1.68194, 0
1.68333, 0
1.68472, 0
1.68611, 0
1.6875, 0
1.68889, 0
1.69028, 0
1.69167, 0
1.69306, 0
1.69444, 0
1.69583, 0
1.69722, 0
1.69861, 0
1.7, 0
1.70139, 0
1.70278, 0
1.70417, 0
1.70556, 0
1.70694, 0
1.70833, 0
1.70972, 0
1.71111, 0
1.7125, 0
1.71389, 0
1.71528, 0
1.71667, 0
1.71806, 0
1.71944, 0
1.72083, 0
1.72222, 0
1.72361, 0
1.725, 0
1.72639, 0
1.72778, 0
1.72917, 0
1.73056, 0
1.73194, 0
1.73333, 0
1.73472, 0
1.73611, 0
1.7375, 0
1.73889, 0
1.74028, 0
1.74167, 0
1.74306, 0
1.74444, 0
1.74583, 0
1.74722, 0
1.74861, 0
1.75, 0
1.75139, 0
1.75278, 0
1.75417, 0
1.75556, 0
1.75694, 0
1.75833, 0
1.75972, 0
1.76111, 0
1.7625, 0
1.76389, 0
1.76528, 0
1.76667, 0
1.76806, 0
1.76944, 0
1.77083, 0
1.77222, 0
1.77361, 0
1.775, 0
1.77639, 0
1.77778, 0
1.77917, 0
1.78056, 0
1.78194, 0
1.78333, 0
1.78472, 0
1.78611, 0
1.7875, 0
1.78889, 0
1.79028, 0
1.79167, 0
1.79306, 0
1.79444, 0
1.79583, 0
1.79722, 0
1.79861, 0
1.8, 0
1.80139, 0
1.80278, 0
1.80417, 0
1.80556, 0
1.80694, 0
1.80833, 0
1.80972, 0
1.81111, 0
1.8125, 0
1.81389, 0
1.81528, 0
1.81667, 0
1.81806, 0
1.81944, 0
1.82083, 0
1.82222, 0
1.82361, 0
1.825, 0
1.82639, 0
1.82778, 0
1.82917, 0
1.83056, 0
1.83194, 0
1.83333, 0
1.83472, 0
1.83611, 0
1.8375, 0
1.83889, 0
1.84028, 0
1.84167, 0
1.84306, 0
1.84444, 0
1.84583, 0
1.84722, 0
1.84861, 0
1.85, 0
1.85139, 0
1.85278, 0
1.85417, 0
1.85556, 0
1.85694, 0
1.85833, 0
1.85972, 0
1.86111, 0
1.8625, 0
1.86389, 0
1.86528, 0
1.86667, 0
1.86806, 0
1.86944, 0
1.87083, 0
1.87222, 0
1.87361, 0
1.875, 0
1.87639, 0
1.87778, 0
1.87917, 0
1.88056, 0
1.88194, 0
1.88333, 0
1.88472, 0
1.88611, 0
1.8875, 0
1.88889, 0
1.89028, 0
1.89167, 0
1.89306, 0
1.89444, 0
1.89583, 0
1.89722, 0
1.89861, 0
1.9, 0
1.90139, 0
1.90278, 0
1.90417, 0
1.90556, 0
1.90694, 0
1.90833, 0
1.90972, 0
1.91111, 0
1.9125, 0
1.91389, 0
1.91528, 0
1.91667, 0
1.91806, 0
1.91944, 0
1.92083, 0
1.92222, 0
1.92361, 0
1.925, 0
1.92639, 0
1.92778, 0
1.92917, 0
1.93056, 0
1.93194, 0
1.93333, 0
1.93472, 0
1.93611, 0
1.9375, 0
1.93889, 0
1.94028, 0
1.94167, 0
1.94306, 0
1.94444, 0
1.94583, 0
1.94722, 0
1.94861, 0
1.95, 0
1.95139, 0
1.95278, 0
1.95417, 0
1.95556, 0
1.95694, 0
1.95833, 0
1.95972, 0
1.96111, 0
1.9625, 0
1.96389, 0
1.96528, 0
1.96667, 0
1.96806, 0
1.96944, 0
1.97083, 0
1.97222, 0
1.97361, 0
1.975, 0
1.97639, 0
1.97778, 0
1.97917, 0
1.98056, 0
1.98194, 0
1.98333, 0
1.98472, 0
1.98611, 0
1.9875, 0
1.98889, 0
1.99028, 0
1.99167, 0
1.99306, 0
1.99444, 0
2.00333, 0
2.00472, 0
2.00611, 0
2.0075, 0
2.00889, 0
2.01028, 0
2.01167, 0
2.01306, 0
2.01444, 0
2.01583, 0
2.01722, 0
2.01861, 0
2.02, 0
2.02139, 0
2.02278, 0
2.02417, 0
2.02556, 0
2.02694, 0
2.02833, 0
2.02972, 0
2.03111, 0
2.0325, 0
2.03389, 0
2.03528, 0
2.03667, 0
2.03806, 0
2.03944, 0
2.04083, 0
2.04222, 0
2.04361, 0
2.045, 0
2.04639, 0
2.04778, 0
2.04917, 0
2.05056, 0
2.05194, 0
2.05333, 0
2.05472, 0
2.05611, 0
2.0575, 0
2.05889, 0
2.06028, 0
2.06167, 0
2.06306, 0
2.06444, 0
2.06583, 0
2.06722, 0
2.06861, 0
2.07, 0
2.07139, 0
2.07278, 0
2.07417, 0
2.07556, 0
2.07694, 0
2.07833, 0
2.07972, 0
2.08111, 0
2.0825, 0
2.08389, 0
2.08528, 0
2.08667, 0
2.08806, 0
2.08944, 0
2.09083, 0
2.09222, 0
2.09361, 0
2.095, 0
2.09639, 0
2.09778, 0
2.09917, 0
2.10056, 0
2.10194, 0
2.10333, 0
2.10472, 0
2.10611, 0
2.1075, 0
2.10889, 0
2.11028, 0
2.11167, 0
2.11306, 0
2.11444, 0
2.11583, 0
2.11722, 0
2.11861, 0
2.12, 0
2.12139, 0
2.12278, 0
2.12417, 0
2.12556, 0
2.12694, 0
2.12833, 0
2.12972, 0
2.13111, 0
2.1325, 0
2.13389, 0
2.13528, 0
2.13667, 0
2.13806, 0
2.13944, 0
2.14083, 0
2.14222, 0
2.14361, 0
2.145, 0
2.14639, 0
2.14778, 0
2.14917, 0
2.15056, 0
2.15194, 0
2.15333, 0
2.15472, 0
2.15611, 0
2.1575, 0
2.15889, 0
2.16028, 0
2.16167, 0
2.16306, 0
2.16444, 0
2.16583, 0
2.16722, 0
2.16861, 0
2.17, 0
2.17139, 0
2.17278, 0
2.17417, 0
2.17556, 0
2.17694, 0
2.17833, 0
2.17972, 0
2.18111, 0
2.1825, 0
2.18389, 0
2.18528, 0
2.18667, 0
2.18806, 0
2.18944, 0
2.19083, 0
2.19222, 0
2.19361, 0
2.195, 0
2.19639, 0
2.19778, 0
2.19917, 0
2.20056, 0
2.20194, 0
2.20333, 0
2.20472, 0
2.20611, 0
2.2075, 0
2.20889, 0
2.21028, 0
2.21167, 0
2.21306, 0
2.21444, 0
2.21583, 0
2.21722, 0
2.21861, 0
2.22, 0
2.22139, 0
2.22278, 0
2.22417, 0
2.22556, 0
2.22694, 0
2.22833, 0
2.22972, 0
2.23111, 0
2.2325, 0
2.23389, 0
2.23528, 0
2.23667, 0
2.23806, 0
2.23944, 0
2.24083, 0
2.24222, 0
2.24361, 0
2.245, 0
2.24639, 0
2.24778, 0
2.24917, 0
2.25056, 0
2.25194, 0
2.25333, 0
